,team_ids,round_ids,shots_total,shots_ongoal,shots_offgoal,shots_insidebox,shots_outsidebox,passes_total,passes_percentage,attacks_total,attacks_dangerous,fouls,corners,possession_time,yellow_cards,red_cards,saves,substitutions,tackles,penalties,injuries,results
757,390,240946,-3,0.0,-3.0,-7.0,4.0,-225.0,-14.510000000000005,-47.0,-37.0,4.0,-2.0,-26,-2.0,-1.0,,-1.0,-1.0,,-2.0,1
758,1020,240946,-5,-2.0,-3.0,-1.0,-1.0,-40.0,-3.220000000000013,-1.0,1.0,-1.0,-2.0,-6,1.0,,-1.0,0.0,2.0,2.0,1.0,1
759,1789,240946,5,2.0,3.0,1.0,1.0,40.0,3.220000000000013,1.0,-1.0,1.0,2.0,6,-1.0,,1.0,0.0,-2.0,-2.0,-1.0,-1
760,2394,240936,-4,0.0,-4.0,0.0,-2.0,12.0,3.1700000000000017,20.0,12.0,4.0,1.0,0,1.0,,-2.0,0.0,-11.0,,,-1
761,293,240936,4,0.0,4.0,0.0,2.0,-12.0,-3.1700000000000017,-20.0,-12.0,-4.0,-1.0,0,-1.0,,2.0,0.0,11.0,,,1
762,2905,240936,2,0.0,2.0,5.0,-3.0,-94.0,-8.21,-4.0,15.0,-3.0,1.0,-14,0.0,,1.0,0.0,6.0,,1.0,1
763,2356,240936,-2,0.0,-2.0,-5.0,3.0,94.0,8.21,4.0,-15.0,3.0,-1.0,14,0.0,,-1.0,0.0,-6.0,,-1.0,-1
764,7466,240946,8,9.0,-1.0,5.0,3.0,65.0,1.5700000000000074,34.0,-8.0,-10.0,6.0,6,,,-5.0,1.0,-12.0,,-1.0,1
765,211,240946,-8,-9.0,1.0,-5.0,-3.0,-65.0,-1.5700000000000074,-34.0,8.0,10.0,-6.0,-6,,,5.0,-1.0,12.0,,1.0,-1
766,939,240936,3,4.0,-1.0,2.0,2.0,-90.0,-5.439999999999998,-8.0,28.0,2.0,1.0,-12,1.0,,-1.0,-2.0,4.0,,,1
767,85,240936,-3,-4.0,1.0,-2.0,-2.0,90.0,5.439999999999998,8.0,-28.0,-2.0,-1.0,12,-1.0,,1.0,2.0,-4.0,,,-1
768,211,240947,0,5.0,-5.0,0.0,2.0,-209.0,-17.18,-28.0,10.0,5.0,-1.0,-30,1.0,,-4.0,-2.0,-6.0,,,1
769,1020,240947,0,-5.0,5.0,0.0,-2.0,209.0,17.18,28.0,-10.0,-5.0,1.0,30,-1.0,,4.0,2.0,6.0,,,-1
770,390,240947,1,1.0,0.0,1.0,0.0,-259.0,-13.710000000000008,-45.0,-12.0,4.0,0.0,-32,,,0.0,-2.0,-8.0,,,1
771,7466,240947,-1,-1.0,0.0,-1.0,0.0,259.0,13.710000000000008,45.0,12.0,-4.0,0.0,32,,,0.0,2.0,8.0,,,-1
772,293,240937,-4,1.0,-5.0,0.0,-2.0,-5.0,-0.8399999999999892,-26.0,-20.0,3.0,-8.0,-2,1.0,,1.0,0.0,4.0,,,1
773,2356,240937,4,-1.0,5.0,0.0,2.0,5.0,0.8399999999999892,26.0,20.0,-3.0,8.0,2,-1.0,,-1.0,0.0,-4.0,,,-1
774,1789,240947,-2,-2.0,0.0,-2.0,-1.0,-343.0,-16.799999999999997,-52.0,-6.0,3.0,-2.0,-40,1.0,,4.0,-1.0,10.0,1.0,,1
775,2650,240947,2,2.0,0.0,2.0,1.0,343.0,16.799999999999997,52.0,6.0,-3.0,2.0,40,-1.0,,-4.0,1.0,-10.0,-1.0,,-1
776,2905,240937,11,0.0,11.0,2.0,4.0,-46.0,-4.819999999999993,-1.0,5.0,5.0,0.0,-6,-1.0,,-2.0,2.0,5.0,,-2.0,-1
777,85,240937,-11,0.0,-11.0,-2.0,-4.0,46.0,4.819999999999993,1.0,-5.0,-5.0,0.0,6,1.0,,2.0,-2.0,-5.0,,2.0,1
778,2394,240937,-8,-2.0,-6.0,-2.0,,-58.0,-3.980000000000004,-41.0,-37.0,9.0,2.0,-8,3.0,,4.0,1.0,0.0,2.0,0.0,1
779,939,240937,8,2.0,6.0,2.0,,58.0,3.980000000000004,41.0,37.0,-9.0,-2.0,8,-3.0,,-4.0,-1.0,0.0,-2.0,0.0,-1
780,211,240948,-10,-4.0,-6.0,-9.0,-2.0,-317.0,-22.230000000000004,-19.0,-29.0,1.0,-5.0,-40,-3.0,,3.0,1.0,16.0,2.0,,0
781,7466,240948,10,4.0,6.0,9.0,2.0,317.0,22.230000000000004,19.0,29.0,-1.0,5.0,40,3.0,,-3.0,-1.0,-16.0,-2.0,,0
782,1020,240948,12,7.0,5.0,11.0,1.0,26.0,5.609999999999999,-3.0,25.0,8.0,-1.0,4,2.0,,-2.0,1.0,5.0,,,1
783,2650,240948,-12,-7.0,-5.0,-11.0,-1.0,-26.0,-5.609999999999999,3.0,-25.0,-8.0,1.0,-4,-2.0,,2.0,-1.0,-5.0,,,-1
784,390,240948,-2,0.0,-2.0,-1.0,0.0,-78.0,-0.5899999999999892,-17.0,-13.0,-3.0,-7.0,-12,-2.0,,2.0,2.0,-1.0,,,1
785,1789,240948,2,0.0,2.0,1.0,0.0,78.0,0.5899999999999892,17.0,13.0,3.0,7.0,12,2.0,,-2.0,-2.0,1.0,,,-1
786,2356,240938,-9,-1.0,-8.0,-2.0,-6.0,-163.0,-5.579999999999998,5.0,-2.0,-5.0,-1.0,-20,3.0,,3.0,1.0,-8.0,0.0,1.0,1
787,293,240938,9,1.0,8.0,2.0,6.0,163.0,5.579999999999998,-5.0,2.0,5.0,1.0,20,-3.0,,-3.0,-1.0,8.0,0.0,-1.0,-1
788,939,240938,18,7.0,11.0,10.0,8.0,-23.0,1.3100000000000023,39.0,29.0,-4.0,2.0,-2,,,-4.0,-1.0,18.0,1.0,1.0,1
789,2394,240938,-18,-7.0,-11.0,-10.0,-8.0,23.0,-1.3100000000000023,-39.0,-29.0,4.0,-2.0,2,,,4.0,1.0,-18.0,-1.0,-1.0,-1
790,85,240938,1,0.0,1.0,1.0,0.0,-139.0,-11.86999999999999,-29.0,-33.0,3.0,-7.0,-22,1.0,,1.0,1.0,10.0,1.0,1.0,1
791,2905,240938,-1,0.0,-1.0,-1.0,0.0,139.0,11.86999999999999,29.0,33.0,-3.0,7.0,22,-1.0,,-1.0,-1.0,-10.0,-1.0,-1.0,-1
792,1789,240949,1,-1.0,2.0,1.0,2.0,-123.0,-3.8599999999999994,24.0,3.0,-8.0,1.0,-16,1.0,,0.0,0.0,-6.0,,0.0,1
793,1020,240949,-1,1.0,-2.0,-1.0,-2.0,123.0,3.8599999999999994,-24.0,-3.0,8.0,-1.0,16,-1.0,,0.0,0.0,6.0,,0.0,-1
794,2650,240949,8,-1.0,9.0,4.0,5.0,336.0,20.839999999999996,56.0,71.0,-2.0,8.0,44,0.0,,-1.0,2.0,-9.0,,0.0,-1
795,211,240949,-8,1.0,-9.0,-4.0,-5.0,-336.0,-20.839999999999996,-56.0,-71.0,2.0,-8.0,-44,0.0,,1.0,-2.0,9.0,,0.0,1
796,7466,240949,10,2.0,8.0,4.0,1.0,-49.0,0.1700000000000017,37.0,24.0,6.0,-1.0,-6,-1.0,,4.0,-3.0,-7.0,,,1
797,390,240949,-10,-2.0,-8.0,-4.0,-1.0,49.0,-0.1700000000000017,-37.0,-24.0,-6.0,1.0,6,1.0,,-4.0,3.0,7.0,,,-1
798,2356,240939,-9,1.0,-10.0,-5.0,-3.0,-56.0,-3.9099999999999966,-11.0,-2.0,6.0,-5.0,-10,2.0,,-2.0,2.0,-3.0,,0.0,-1
799,2905,240939,9,-1.0,10.0,5.0,3.0,56.0,3.9099999999999966,11.0,2.0,-6.0,5.0,10,-2.0,,2.0,-2.0,3.0,,0.0,1
800,293,240939,-5,2.0,-7.0,-2.0,1.0,244.0,10.780000000000001,17.0,14.0,1.0,1.0,26,1.0,,,-2.0,5.0,,,1
801,939,240939,5,-2.0,7.0,2.0,-1.0,-244.0,-10.780000000000001,-17.0,-14.0,-1.0,-1.0,-26,-1.0,,,2.0,-5.0,,,-1
802,2394,240939,-9,-1.0,-8.0,-10.0,-1.0,-104.0,-6.510000000000005,-66.0,-53.0,0.0,0.0,-12,-2.0,,3.0,0.0,-9.0,,0.0,0
803,85,240939,9,1.0,8.0,10.0,1.0,104.0,6.510000000000005,66.0,53.0,0.0,0.0,12,2.0,,-3.0,0.0,9.0,,0.0,0
804,7466,240950,-4,0.0,-4.0,-7.0,3.0,-104.0,-5.700000000000003,-32.0,-18.0,-1.0,-3.0,-14,-1.0,,-1.0,0.0,-8.0,,2.0,0
805,1789,240950,4,0.0,4.0,7.0,-3.0,104.0,5.700000000000003,32.0,18.0,1.0,3.0,14,1.0,,1.0,0.0,8.0,,-2.0,0
806,939,240940,13,4.0,9.0,5.0,12.0,239.0,22.89999999999999,70.0,37.0,-6.0,4.0,32,-4.0,,,2.0,3.0,,-1.0,0
807,2356,240940,-13,-4.0,-9.0,-5.0,-12.0,-239.0,-22.89999999999999,-70.0,-37.0,6.0,-4.0,-32,4.0,,,-2.0,-3.0,,1.0,0
808,1020,240950,1,1.0,0.0,3.0,-2.0,93.0,10.810000000000002,25.0,23.0,-6.0,0.0,10,-1.0,,-2.0,1.0,-9.0,1.0,,0
809,211,240950,-1,-1.0,0.0,-3.0,2.0,-93.0,-10.810000000000002,-25.0,-23.0,6.0,0.0,-10,1.0,,2.0,-1.0,9.0,-1.0,,0
810,85,240940,13,0.0,13.0,7.0,4.0,124.0,9.010000000000005,38.0,34.0,-1.0,3.0,14,-3.0,,0.0,-3.0,-8.0,1.0,1.0,1
811,293,240940,-13,0.0,-13.0,-7.0,-4.0,-124.0,-9.010000000000005,-38.0,-34.0,1.0,-3.0,-14,3.0,,0.0,3.0,8.0,-1.0,-1.0,-1
812,2905,240940,10,4.0,6.0,4.0,3.0,-130.0,-0.5799999999999983,6.0,0.0,-4.0,3.0,-14,-1.0,,-2.0,-1.0,0.0,1.0,,1
813,2394,240940,-10,-4.0,-6.0,-4.0,-3.0,130.0,0.5799999999999983,-6.0,0.0,4.0,-3.0,14,1.0,,2.0,1.0,0.0,-1.0,,-1
814,390,240950,0,2.0,-2.0,-4.0,4.0,-200.0,-4.719999999999999,-87.0,-39.0,9.0,-4.0,-20,1.0,,1.0,0.0,8.0,,,1
815,2650,240950,0,-2.0,2.0,4.0,-4.0,200.0,4.719999999999999,87.0,39.0,-9.0,4.0,20,-1.0,,-1.0,0.0,-8.0,,,-1
816,2394,240941,-8,-5.0,-3.0,-7.0,-3.0,-38.0,-0.8199999999999932,-43.0,-6.0,-3.0,-1.0,-6,0.0,1.0,7.0,1.0,6.0,,1.0,1
817,2356,240941,8,5.0,3.0,7.0,3.0,38.0,0.8199999999999932,43.0,6.0,3.0,1.0,6,0.0,-1.0,-7.0,-1.0,-6.0,,-1.0,-1
818,1020,240951,8,2.0,6.0,6.0,0.0,130.0,5.950000000000003,24.0,46.0,-3.0,0.0,16,0.0,,0.0,0.0,-6.0,,0.0,1
819,7466,240951,-8,-2.0,-6.0,-6.0,0.0,-130.0,-5.950000000000003,-24.0,-46.0,3.0,0.0,-16,0.0,,0.0,0.0,6.0,,0.0,-1
820,85,240941,3,3.0,0.0,3.0,0.0,102.0,4.200000000000003,-20.0,-10.0,6.0,1.0,12,-1.0,,-1.0,-1.0,6.0,0.0,1.0,1
821,939,240941,-3,-3.0,0.0,-3.0,0.0,-102.0,-4.200000000000003,20.0,10.0,-6.0,-1.0,-12,1.0,,1.0,1.0,-6.0,0.0,-1.0,-1
822,211,240951,-2,0.0,-2.0,4.0,-5.0,-118.0,-7.829999999999998,-24.0,26.0,-2.0,-1.0,-12,0.0,,-2.0,0.0,4.0,,1.0,-1
823,390,240951,2,0.0,2.0,-4.0,5.0,118.0,7.829999999999998,24.0,-26.0,2.0,1.0,12,0.0,,2.0,0.0,-4.0,,-1.0,1
824,2650,240951,7,2.0,5.0,5.0,2.0,145.0,9.64,-3.0,24.0,1.0,8.0,18,-1.0,,-1.0,0.0,-6.0,,,-1
825,1789,240951,-7,-2.0,-5.0,-5.0,-2.0,-145.0,-9.64,3.0,-24.0,-1.0,-8.0,-18,1.0,,1.0,0.0,6.0,,,1
826,2905,240941,12,-1.0,13.0,10.0,4.0,177.0,19.000000000000007,61.0,42.0,7.0,9.0,26,-2.0,,,-1.0,2.0,2.0,,-1
827,293,240941,-12,1.0,-13.0,-10.0,-4.0,-177.0,-19.000000000000007,-61.0,-42.0,-7.0,-9.0,-26,2.0,,,1.0,-2.0,-2.0,,1
828,390,240952,-1,-5.0,4.0,-1.0,-1.0,-36.0,-0.9200000000000017,17.0,12.0,-4.0,-2.0,-4,-2.0,,0.0,0.0,2.0,,,-1
829,1020,240952,1,5.0,-4.0,1.0,1.0,36.0,0.9200000000000017,-17.0,-12.0,4.0,2.0,4,2.0,,0.0,0.0,-2.0,,,1
830,7466,240952,-8,-2.0,-6.0,-2.0,-6.0,130.0,2.480000000000004,-15.0,-12.0,-5.0,-5.0,12,3.0,,3.0,0.0,0.0,,,0
831,2650,240952,8,2.0,6.0,2.0,6.0,-130.0,-2.480000000000004,15.0,12.0,5.0,5.0,-12,-3.0,,-3.0,0.0,0.0,,,0
832,1789,240952,3,5.0,-2.0,3.0,-1.0,225.0,12.150000000000006,69.0,22.0,3.0,5.0,24,,,-2.0,3.0,4.0,,,1
833,211,240952,-3,-5.0,2.0,-3.0,1.0,-225.0,-12.150000000000006,-69.0,-22.0,-3.0,-5.0,-24,,,2.0,-3.0,-4.0,,,-1
834,293,240942,12,3.0,9.0,9.0,3.0,56.0,2.5500000000000114,70.0,52.0,-5.0,7.0,6,1.0,,-1.0,0.0,-8.0,,,1
835,2394,240942,-12,-3.0,-9.0,-9.0,-3.0,-56.0,-2.5500000000000114,-70.0,-52.0,5.0,-7.0,-6,-1.0,,1.0,0.0,8.0,,,-1
836,939,240942,4,5.0,-1.0,4.0,-2.0,96.0,1.6200000000000045,23.0,-8.0,-7.0,-2.0,8,,,0.0,0.0,3.0,,1.0,1
837,2905,240942,-4,-5.0,1.0,-4.0,2.0,-96.0,-1.6200000000000045,-23.0,8.0,7.0,2.0,-8,,,0.0,0.0,-3.0,,-1.0,-1
838,2356,240942,8,8.0,0.0,5.0,0.0,-19.0,-0.7700000000000102,-5.0,-17.0,4.0,5.0,-2,,,-3.0,0.0,5.0,1.0,,1
839,85,240942,-8,-8.0,0.0,-5.0,0.0,19.0,0.7700000000000102,5.0,17.0,-4.0,-5.0,2,,,3.0,0.0,-5.0,-1.0,,-1
840,939,169497,6,2.0,2.0,3.0,3.0,,,35.0,35.0,4.0,1.0,10,-1.0,,-1.0,0.0,1.0,,-2.0,1
841,1371,169497,-6,-2.0,-2.0,-3.0,-3.0,,,-35.0,-35.0,-4.0,-1.0,-10,1.0,,1.0,0.0,-1.0,,2.0,-1
842,390,169497,4,3.0,1.0,4.0,0.0,,,-17.0,-22.0,-6.0,3.0,10,,,-2.0,0.0,-4.0,,1.0,1
843,2356,169497,-4,-3.0,-1.0,-4.0,0.0,,,17.0,22.0,6.0,-3.0,-10,,,2.0,0.0,4.0,,-1.0,-1
844,211,169497,-8,-8.0,1.0,-7.0,-1.0,-166.0,-9.39,5.0,-4.0,3.0,-1.0,-20,2.0,,5.0,-1.0,3.0,,,-1
845,2394,169497,8,8.0,-1.0,7.0,1.0,166.0,9.39,-5.0,4.0,-3.0,1.0,20,-2.0,,-5.0,1.0,-3.0,,,1
846,2650,169497,-6,-1.0,1.0,-3.0,-3.0,-156.0,-6.1299999999999955,-56.0,-19.0,5.0,-8.0,-20,-1.0,,3.0,0.0,-3.0,,,1
847,1020,169497,6,1.0,-1.0,3.0,3.0,156.0,6.1299999999999955,56.0,19.0,-5.0,8.0,20,1.0,,-3.0,0.0,3.0,,,-1
848,1789,169497,2,3.0,0.0,-1.0,3.0,-166.0,-11.219999999999999,-28.0,8.0,0.0,5.0,-18,0.0,,-4.0,0.0,2.0,,1.0,-1
849,85,169497,-2,-3.0,0.0,1.0,-3.0,166.0,11.219999999999999,28.0,-8.0,0.0,-5.0,18,0.0,,4.0,0.0,-2.0,,-1.0,1
850,293,169497,15,5.0,6.0,14.0,1.0,227.0,8.200000000000003,48.0,39.0,4.0,5.0,20,,,-2.0,0.0,-1.0,,1.0,1
851,86,169497,-15,-5.0,-6.0,-14.0,-1.0,-227.0,-8.200000000000003,-48.0,-39.0,-4.0,-5.0,-20,,,2.0,0.0,1.0,,-1.0,-1
852,1703,169497,-6,-2.0,-3.0,-3.0,-3.0,-292.0,-12.219999999999999,-59.0,-33.0,3.0,0.0,-34,-1.0,,2.0,1.0,-2.0,,2.0,0
853,2905,169497,6,2.0,3.0,3.0,3.0,292.0,12.219999999999999,59.0,33.0,-3.0,0.0,34,1.0,,-2.0,-1.0,2.0,,-2.0,0
854,85,169498,0,3.0,0.0,1.0,-1.0,-13.0,0.9899999999999949,-26.0,-15.0,-7.0,1.0,-2,0.0,,-2.0,0.0,1.0,,2.0,1
855,2905,169498,0,-3.0,0.0,-1.0,1.0,13.0,-0.9899999999999949,26.0,15.0,7.0,-1.0,2,0.0,,2.0,0.0,-1.0,,-2.0,-1
856,86,169498,-8,-9.0,0.0,-10.0,2.0,235.0,6.450000000000003,53.0,22.0,-1.0,2.0,22,2.0,,6.0,0.0,-3.0,,0.0,-1
857,211,169498,8,9.0,0.0,10.0,-2.0,-235.0,-6.450000000000003,-53.0,-22.0,1.0,-2.0,-22,-2.0,,-6.0,0.0,3.0,,0.0,1
858,1020,169498,11,2.0,4.0,7.0,4.0,23.0,-1.1500000000000057,21.0,28.0,-3.0,5.0,4,1.0,,-2.0,0.0,0.0,,,0
859,390,169498,-11,-2.0,-4.0,-7.0,-4.0,-23.0,1.1500000000000057,-21.0,-28.0,3.0,-5.0,-4,-1.0,,2.0,0.0,0.0,,,0
860,1371,169498,10,6.0,0.0,2.0,8.0,68.0,2.3400000000000034,15.0,16.0,-4.0,2.0,8,-1.0,,-6.0,-1.0,1.0,,0.0,0
861,1703,169498,-10,-6.0,0.0,-2.0,-8.0,-68.0,-2.3400000000000034,-15.0,-16.0,4.0,-2.0,-8,1.0,,6.0,1.0,-1.0,,0.0,0
862,2356,169498,-2,1.0,-3.0,-2.0,0.0,-334.0,-16.879999999999995,-51.0,-39.0,1.0,-4.0,-38,0.0,,-1.0,0.0,1.0,,,0
863,293,169498,2,-1.0,3.0,2.0,0.0,334.0,16.879999999999995,51.0,39.0,-1.0,4.0,38,0.0,,1.0,0.0,-1.0,,,0
864,939,169498,9,7.0,2.0,7.0,2.0,-175.0,-3.410000000000011,9.0,-6.0,-5.0,-4.0,-22,-2.0,,,0.0,2.0,1.0,4.0,1
865,2394,169498,-9,-7.0,-2.0,-7.0,-2.0,175.0,3.410000000000011,-9.0,6.0,5.0,4.0,22,2.0,,,0.0,-2.0,-1.0,-4.0,-1
866,1789,169498,13,5.0,2.0,5.0,8.0,364.0,20.909999999999997,87.0,38.0,-2.0,4.0,36,0.0,,-2.0,0.0,1.0,1.0,,1
867,2650,169498,-13,-5.0,-2.0,-5.0,-8.0,-364.0,-20.909999999999997,-87.0,-38.0,2.0,-4.0,-36,0.0,,2.0,0.0,-1.0,-1.0,,-1
868,2650,169499,-5,-7.0,-1.0,-6.0,1.0,26.0,-3.8900000000000006,-10.0,-4.0,-5.0,2.0,2,0.0,,4.0,0.0,-9.0,,,-1
869,390,169499,5,7.0,1.0,6.0,-1.0,-26.0,3.8900000000000006,10.0,4.0,5.0,-2.0,-2,0.0,,-4.0,0.0,9.0,,,1
870,211,169499,-12,-4.0,-1.0,-11.0,-1.0,-378.0,-18.61999999999999,-73.0,-2.0,3.0,-8.0,-38,3.0,,2.0,0.0,3.0,,,-1
871,85,169499,12,4.0,1.0,11.0,1.0,378.0,18.61999999999999,73.0,2.0,-3.0,8.0,38,-3.0,,-2.0,0.0,-3.0,,,1
872,1703,169499,3,-1.0,4.0,3.0,0.0,84.0,,3.0,-10.0,-6.0,-2.0,10,0.0,,1.0,0.0,-8.0,,1.0,0
873,2356,169499,-3,1.0,-4.0,-3.0,0.0,-84.0,,-3.0,10.0,6.0,2.0,-10,0.0,,-1.0,0.0,8.0,,-1.0,0
874,2394,169499,-4,-2.0,-3.0,2.0,-6.0,194.0,7.719999999999999,27.0,9.0,7.0,5.0,22,2.0,,4.0,0.0,-3.0,1.0,,1
875,1371,169499,4,2.0,3.0,-2.0,6.0,-194.0,-7.719999999999999,-27.0,-9.0,-7.0,-5.0,-22,-2.0,,-4.0,0.0,3.0,-1.0,,-1
876,2905,169499,7,1.0,3.0,4.0,3.0,107.0,4.299999999999997,-17.0,-3.0,-6.0,4.0,14,-2.0,,-3.0,0.0,-7.0,,3.0,-1
877,939,169499,-7,-1.0,-3.0,-4.0,-3.0,-107.0,-4.299999999999997,17.0,3.0,6.0,-4.0,-14,2.0,,3.0,0.0,7.0,,-3.0,1
878,293,169499,6,3.0,4.0,5.0,1.0,175.0,14.14,30.0,23.0,1.0,2.0,16,0.0,,-2.0,0.0,-2.0,,,1
879,1789,169499,-6,-3.0,-4.0,-5.0,-1.0,-175.0,-14.14,-30.0,-23.0,-1.0,-2.0,-16,0.0,,2.0,0.0,2.0,,,-1
880,1020,169499,9,4.0,3.0,8.0,1.0,-132.0,-4.150000000000006,-14.0,2.0,-5.0,-4.0,-16,-1.0,,-2.0,0.0,-1.0,,1.0,1
881,86,169499,-9,-4.0,-3.0,-8.0,-1.0,132.0,4.150000000000006,14.0,-2.0,5.0,4.0,16,1.0,,2.0,0.0,1.0,,-1.0,-1
882,86,169500,13,1.0,4.0,4.0,9.0,141.0,6.680000000000007,24.0,26.0,5.0,2.0,16,,,-1.0,0.0,-4.0,,,-1
883,1703,169500,-13,-1.0,-4.0,-4.0,-9.0,-141.0,-6.680000000000007,-24.0,-26.0,-5.0,-2.0,-16,,,1.0,0.0,4.0,,,1
884,390,169500,-8,-2.0,-3.0,-6.0,-2.0,-45.0,-3.4399999999999977,-18.0,-2.0,9.0,1.0,-6,1.0,,1.0,0.0,-1.0,,,-1
885,85,169500,8,2.0,3.0,6.0,2.0,45.0,3.4399999999999977,18.0,2.0,-9.0,-1.0,6,-1.0,,-1.0,0.0,1.0,,,1
886,2356,169500,-3,2.0,-2.0,0.0,-3.0,-230.0,-11.719999999999999,-55.0,-41.0,7.0,-4.0,-30,-1.0,,-1.0,0.0,1.0,,2.0,1
887,2394,169500,3,-2.0,2.0,0.0,3.0,230.0,11.719999999999999,55.0,41.0,-7.0,4.0,30,1.0,,1.0,0.0,-1.0,,-2.0,-1
888,1371,169500,6,3.0,2.0,1.0,5.0,-83.0,-3.3599999999999994,11.0,2.0,-5.0,2.0,-10,1.0,,,0.0,-3.0,,1.0,-1
889,1789,169500,-6,-3.0,-2.0,-1.0,-5.0,83.0,3.3599999999999994,-11.0,-2.0,5.0,-2.0,10,-1.0,,,0.0,3.0,,-1.0,1
890,293,169500,-4,-1.0,0.0,-1.0,-3.0,232.0,11.100000000000009,28.0,-21.0,1.0,2.0,24,0.0,,1.0,0.0,-10.0,,,-1
891,211,169500,4,1.0,0.0,1.0,3.0,-232.0,-11.100000000000009,-28.0,21.0,-1.0,-2.0,-24,0.0,,-1.0,0.0,10.0,,,1
892,939,169500,1,-3.0,6.0,-2.0,3.0,59.0,4.150000000000006,19.0,8.0,1.0,-3.0,6,2.0,1.0,4.0,0.0,1.0,,-1.0,1
893,1020,169500,-1,3.0,-6.0,2.0,-3.0,-59.0,-4.150000000000006,-19.0,-8.0,-1.0,3.0,-6,-2.0,-1.0,-4.0,0.0,-1.0,,1.0,-1
894,2650,169500,0,2.0,2.0,0.0,0.0,-139.0,-4.679999999999993,-53.0,-45.0,-1.0,-4.0,-16,0.0,,-1.0,0.0,-8.0,,,1
895,2905,169500,0,-2.0,-2.0,0.0,0.0,139.0,4.679999999999993,53.0,45.0,1.0,4.0,16,0.0,,1.0,0.0,8.0,,,-1
896,85,169501,11,5.0,5.0,9.0,2.0,147.0,11.440000000000012,49.0,13.0,-2.0,4.0,16,-4.0,,-2.0,0.0,-1.0,,1.0,1
897,2650,169501,-11,-5.0,-5.0,-9.0,-2.0,-147.0,-11.440000000000012,-49.0,-13.0,2.0,-4.0,-16,4.0,,2.0,0.0,1.0,,-1.0,-1
898,1789,169501,-3,1.0,-7.0,-4.0,1.0,77.0,1.1500000000000057,7.0,15.0,4.0,5.0,8,1.0,,0.0,0.0,-3.0,,0.0,1
899,2356,169501,3,-1.0,7.0,4.0,-1.0,-77.0,-1.1500000000000057,-7.0,-15.0,-4.0,-5.0,-8,-1.0,,0.0,0.0,3.0,,0.0,-1
900,2394,169501,12,2.0,5.0,4.0,8.0,109.0,1.4500000000000028,88.0,57.0,5.0,10.0,10,,1.0,-2.0,0.0,0.0,,-1.0,0
901,86,169501,-12,-2.0,-5.0,-4.0,-8.0,-109.0,-1.4500000000000028,-88.0,-57.0,-5.0,-10.0,-10,,-1.0,2.0,0.0,0.0,,1.0,0
902,1020,169501,4,7.0,-3.0,6.0,-2.0,18.0,-0.030000000000001137,26.0,8.0,3.0,2.0,0,-3.0,,,1.0,8.0,1.0,2.0,1
903,1371,169501,-4,-7.0,3.0,-6.0,2.0,-18.0,0.030000000000001137,-26.0,-8.0,-3.0,-2.0,0,3.0,,,-1.0,-8.0,-1.0,-2.0,-1
904,211,169501,1,-2.0,4.0,-1.0,2.0,-74.0,-4.259999999999991,-14.0,0.0,-12.0,-3.0,-10,-2.0,,1.0,0.0,-6.0,,,-1
905,939,169501,-1,2.0,-4.0,1.0,-2.0,74.0,4.259999999999991,14.0,0.0,12.0,3.0,10,2.0,,-1.0,0.0,6.0,,,1
906,1703,169501,3,-3.0,3.0,-1.0,4.0,-217.0,-7.460000000000008,-16.0,4.0,0.0,1.0,-26,-2.0,,1.0,-2.0,1.0,,0.0,-1
907,293,169501,-3,3.0,-3.0,1.0,-4.0,217.0,7.460000000000008,16.0,-4.0,0.0,-1.0,26,2.0,,-1.0,2.0,-1.0,,0.0,1
908,390,169501,6,6.0,-1.0,0.0,6.0,-18.0,-3.8299999999999983,10.0,10.0,-1.0,5.0,-2,,,,0.0,17.0,,1.0,0
909,2905,169501,-6,-6.0,1.0,0.0,-6.0,18.0,3.8299999999999983,-10.0,-10.0,1.0,-5.0,2,,,,0.0,-17.0,,-1.0,0
910,2356,169502,-6,,2.0,-1.0,-5.0,-256.0,-15.400000000000006,-40.0,-31.0,10.0,-2.0,-30,0.0,,8.0,1.0,7.0,,1.0,-1
911,85,169502,6,,-2.0,1.0,5.0,256.0,15.400000000000006,40.0,31.0,-10.0,2.0,30,0.0,,-8.0,-1.0,-7.0,,-1.0,1
912,2394,169502,-18,-3.0,-9.0,-10.0,-8.0,53.0,1.7999999999999972,8.0,-28.0,1.0,-8.0,2,2.0,,4.0,0.0,-4.0,,0.0,1
913,1789,169502,18,3.0,9.0,10.0,8.0,-53.0,-1.7999999999999972,-8.0,28.0,-1.0,8.0,-2,-2.0,,-4.0,0.0,4.0,,0.0,-1
914,86,169502,-6,-1.0,1.0,-2.0,-4.0,-78.0,-5.299999999999997,-78.0,-29.0,2.0,0.0,-10,-1.0,,2.0,1.0,0.0,,,0
915,390,169502,6,1.0,-1.0,2.0,4.0,78.0,5.299999999999997,78.0,29.0,-2.0,0.0,10,1.0,,-2.0,-1.0,0.0,,,0
916,1371,169502,2,3.0,-4.0,2.0,0.0,-246.0,-4.1200000000000045,-58.0,-44.0,1.0,-1.0,-26,1.0,1.0,-2.0,0.0,2.0,,-1.0,1
917,2650,169502,-2,-3.0,4.0,-2.0,0.0,246.0,4.1200000000000045,58.0,44.0,-1.0,1.0,26,-1.0,-1.0,2.0,0.0,-2.0,,1.0,-1
